status,name,address,website,phone,email,google_rating,google_reviews,yelp_rating,yelp_reviews,fb_rating,fb_reviews,fb_likes,fb_checkins,fb_followers,is_title,is_description,is_adwords,is_facebook_ads,is_twitter_ads,is_linkedin_ads,is_bing_ads,is_robot,is_ssl,is_wordpress,fb_url,twitter_url,linkedin_url,youtube_url,instagram_url,category,search_type,crawler_status,women_owned,black_owned
,"Altech Performance","325 Weston Rd, York, ON M6N 4Z9",http://www.altechperformance.com/,4165390240,info@altechperformance.com,,,,,,,,,,1,1,0,0,0,0,0,1,1,1,https://www.facebook.com/pages/Altech-Performance/604055549627460,https://twitter.com/AltechPerf,,,,"Auto Repair Garages",yellowpages-ca,1,0,0
,"Al Tech Automotive Limited","384 Olivewood Rd, Etobicoke, ON M8Z 2Z9",http://www.altechautomotive.com/,4162311611,jim@altechautomotive.com,4.7,346,,,,,,,,0,0,0,0,0,0,0,0,1,0,,,,,,"Auto Repair Garages",yellowpages-ca,1,0,0
,"Alps Auto Repair","14 Drummond Street, Etobicoke, ON M8V 1Y8",http://www.alpsautorepair.ca/,4162552601,antonio.matta@alpsautorepair.ca,4.8,283,4.6,9,,,,,,1,0,0,0,0,0,0,1,1,0,https://connect.facebook.net/en_US/fbevents.js,,,,https://www.instagram.com/alps_auto_repair,"Auto Repair,Body Shops",yelp,1,1,0
,"All About Imports","1170 Eglinton Avenue E Mississauga, ON L4W 2M7",http://www.allaboutimports.com,9055682800,service@allaboutimports.com,4.7,167,4.2,12,,,2519,61,2400,1,1,0,0,0,0,0,1,1,1,https://www.facebook.com/AllAboutImports/,https://twitter.com/allaboutimport,,https://www.youtube.com/user/loutus/featured,https://www.instagram.com/allaboutimports/,"Auto Repair,Oil Change Stations,Tires",yelp,1,0,0
,"Alcina Automotive","306 Geary Avenue Toronto, ON M6H 2C5 Canada",http://www.alcinaautomotive.com/,4165304185,alcinaautomotive@gmail.com,,,5,3,,,,,,1,0,0,0,0,0,0,1,0,0,facebook.com/plugins/likebox.php?locale=en_US&href=https://www.facebook.com/AlcinaAutomotive&amp,,,,,Autowerkstatt,yelp,1,0,0
,"Advantage Auto Glass Toronto","1 High Meadow Place, Toronto, ON M9L 2Z5",http://www.advantageautoglassrepair.com/,4167407779,info@advantageautoglassrepair.com,,,,,,,551,8,551,1,1,0,1,0,0,0,1,1,1,https://www.facebook.com/advantageautoglasstoronto/,,,,,"Car Repair & Service,Auto Glass & Windshields",yellowpages-ca,1,1,0
,"Advanced Auto Glass","412 Richmond St E, Toronto, ON M5A 1P8, Canada",http://www.advancedautoglassdt.ca/,16474961932,info@advancedautoglassdt.ca,5,54,,,,,,,,1,1,0,0,0,0,0,1,1,0,,,,,,"Auto glass shop",google,1,0,0
,"Acura Sherway","2000 The Queensway, Etobicoke, ON M9C 5H5",http://www.acurasherway.com/,4166206797,info@acurasherway.com,,,,,,,2710,562,2400,1,1,0,0,0,0,0,1,1,1,https://www.facebook.com/AcuraSherway/,https://twitter.com/share?url=https%3A%2F%2Facurasherway.com%2Fpromotion%2Fbest-tire-price,http://www.linkedin.com/shareArticle?mini=true&url=https%3A%2F%2Facurasherway.com%2Fpromotion%2Fbest-tire-price,,https://www.instagram.com/acurasherway/,"New Car Dealers",yellowpages-ca,1,0,0
,"Acura Downtown","49 Eastern Ave, Toronto, ON M5A 1H1, Canada",http://www.acuradowntown.ca/,14168671577,info@acuradowntown.ca,4.5,836,,,,,,,,1,1,1,0,0,0,0,1,1,1,,,https://www.linkedin.com/company/acura-downtown,https://www.youtube.com/channel/UCNtqkMq8iuX5TmBvp65Eibg,https://www.instagram.com/acuradowntownto/,"Acura dealer",google,1,0,0
,"Active Green &amp; Ross Tire &amp; Auto Centre Etobicoke","859 Kipling Ave, Etobicoke, ON M8Z 5G9",http://www.activegreenandross.com/,4162362453,pw-fa23c82eb8d58d533dd7bc191b1612d6@privacyguardian.org,,,,,,,,,,1,1,1,0,0,0,0,1,1,0,https://www.facebook.com/tr?id=451629072429524&ev=PageView&noscript=1,https://twitter.com/TireExperts/,https://www.linkedin.com/company/active-green-&-ross,https://www.youtube.com/user/ActiveGreenRoss580/,https://www.instagram.com/activegreenandross_official/,"Car Repair & Service,Tire Retailers",yellowpages-ca,1,0,0
,"Action Auto & Collision Centre","2677 Drew Rd, Mississauga ON L4T 3X1",http://www.actionautocollision.ca/,19056739494,actionautocollision@hotmail.com,4.7,16,,,,,,,,1,0,0,0,0,0,0,1,0,1,,,,,,"Body shop",bing,1,0,0
,"Acc Automotive Customs","6 Mars Rd, Etobicoke, ON M9V 2K1",http://www.accables.com/,4166745550,sales@accables.com,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,1,0,0
,"Academy Auto Collision Ltd","2207 Jane St, North York, ON M3M 1A5",http://www.academyautocollisionltd.com/,6477495853,,,,,,,,,,,1,1,0,0,0,0,0,1,1,1,https://www.facebook.com,https://twitter.com,,,,"Auto Body Repair & Painting Shops,Auto Repair Garages",yellowpages-ca,1,0,0
New,"A1 Automotive Inc","2011 Lawrence Ave W Unit 1, York, ON M9N 1H4, Canada",http://www.a1automotive.ca/,14162496669,info@a1automotive.ca,4.6,34,,,,,,,66,1,0,0,0,0,0,0,1,1,0,https://www.facebook.com/a1automotiveinc/,,,,https://www.instagram.com/a1automotive.inc/,"Auto parts store",google,1,0,0
,"6ix Auto Care | Car Detailing Service","83 Portland St, Toronto, ON M5V 2M9, Canada",http://www.6ixautocare.com/,14378491455,info@6ixautocare.com,5,134,,,,,14,,14,1,1,0,0,0,0,0,1,1,0,https://www.facebook.com/p/6ix-Auto-Care-61575125087242/,,,,https://www.instagram.com/6ixAutocare_/,"Car detailing service",google,1,1,0
,"416 Auto Shop (By Appointment Only)","24 Melham Crt, Scarborough ON M1B 2T8",http://www.416autoshop.ca/,4165691800,info@416autoshop.ca,,,,,,,336,57,336,1,1,0,0,0,0,0,1,1,1,https://www.facebook.com/416autospa/,,,,https://www.instagram.com/416_auto_spa/,,bing,1,0,0
,"409 Collision Centre","147 Belfield Rd, Etobicoke, ON M9W 1G8",http://www.409collision.com/,4162427111,admin@409collision.com,3.8,235,,,,,,,,1,0,0,0,0,0,0,1,1,0,,,,,,"Auto Repair Garages",yellowpages-ca,1,0,0
,"Main Auto Repair","222 Main St, Toronto, ON M4E 2W1, Canada",http://wordpress.com,14168809115,,4.8,98,,,,,751437,,748000,1,1,0,1,0,0,0,1,1,1,https://www.facebook.com/WordPresscom,,,https://www.youtube.com/WordPressdotcom,https://www.instagram.com/wordpressdotcom/,"Auto repair shop",google,1,0,0
,"Wilson Muffler - Auto Repair Shop North York, Toronto","1500 Wilson Ave, North York, ON M3M 1K4, Canada",http://wilsonmuffler.ca,14162416317,wilsonmuffler1500@hotmail.com,4.8,341,,,,,981,,981,1,1,1,0,0,0,0,1,1,0,https://www.facebook.com/people/Wilson-Muffler-Shop/61587320228975/,,,,https://www.instagram.com/wilsonmufflershop/,"Auto repair shop",google,1,1,0
,"Mike Jones Auto Engineering","891 Kipling Ave, Etobicoke, ON M8Z 5H2",http://whomikejones.com/,4162330781,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,,,,,,"Car Repair & Service",yellowpages-ca,1,0,0
,"West Toronto Kia","2445 St Clair Ave W, Toronto, ON M6N 1K9, Canada",http://westtorontokia.ca,14167622277,info@westtorontokia.ca,4,484,,,,,,,,1,1,1,0,0,0,0,1,1,1,https://connect.facebook.net/en_US/fbevents.js&#39,https://twitter.com/westtorontokia,,https://www.youtube.com/channel/UCmy59qxbtRWdIOGFnzazulg,https://www.instagram.com/westtorontokia/,"Kia dealer",google,1,0,0
,"Weston Star Auto & Tire Service","2300 Finch Avenue W, North York, ON M9M 2Y3",http://westonstarauto.com,6474287076,,4.6,55,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair,Tires,Auto Detailing",yelp,1,0,0
,"West Hill Auto Sales","4600 Kingston Rd, Scarborough, ON M1E 2P4",http://westhillauto.ca/,4162842100,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages,Used Car Dealers",yellowpages-ca,1,0,0
,"Vince's Auto","9 Connie St, North York, ON M6L 2H8",http://vincesauto.ca/,4162350941,,4.3,82,,,,,,,,1,1,0,0,0,0,0,1,1,0,,,,,,"Car Repair & Service,Tire Retailers",yellowpages-ca,1,0,0
,"Viking Tire Ltd","1821 Wilson Ave, North York, ON M9M 1A2",http://vikingtire.ca/,4167478500,vikingtire@bellnet.ca,4.6,80,,,,,21,11,22,1,1,0,0,0,0,0,0,1,0,https://www.facebook.com/VikingTireLtd/,,,,,"Car Repair & Service,Tire Retailers",yellowpages-ca,1,0,0
,"Veerpreet Service Centre","6559 Airport Rd, Mississauga, ON L4V 1E5, Canada",http://veerpreet.com,19056731239,service@veerpreet.com,4.1,1973,,,,,,,,1,1,1,0,0,0,0,1,1,0,,,,,,"Auto repair shop",google,1,0,0
,"Universal Auto Body Repair","65 Racine Rd, Etobicoke, ON M9W 2Z4",http://universalautorepairs.ca/,4167469924,,4.6,46,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Body Repair & Painting Shops",yellowpages-ca,1,0,0
,"Collision Center - Unique Automotive 21","4544 Dufferin St Unit 30-31, North York, ON M3H 5X2, Canada",http://uniqueautomotive21.ca,16472245106,uniqueautomotive21@gmail.com,4.9,274,,,,,,,,1,0,0,0,0,0,0,1,1,1,,,,,,"Auto body shop",google,1,0,0
,"T &amp; S Auto Service Ltd","33 Belvia Rd, Etobicoke, ON M8W 3R2",http://tsautoservice.com/,4165042679,meg53rlqun6uw2n@proxy.dreamhost.com,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,,,,,,"Car Repair & Service",yellowpages-ca,1,0,0
,"Trantech Auto","151 Toryork Dr, North York, ON M9L 1X9",http://trantechauto.com/,4167482886,carhauling@trantech.us,,,,,,,267,63,267,1,1,0,0,0,0,0,1,1,0,http://www.facebook.com/TranTech,,,,https://www.instagram.com/trantechautotrans/,"Car Repair & Service",yellowpages-ca,1,0,0
,"Toronto Reliable Auto Body","1345 Queen Street E Toronto, ON M4L 1C6",http://torontoreliableautobody.com,16477642455,robert.fatouros@gmail.com,,,3.5,4,,,,,,1,0,0,0,0,0,0,1,1,1,,,,,,"Body Shops,Auto Repair,Auto Detailing",yelp,1,0,0
,"Polat Auto Services","12 Milford Ave, North York, ON M6M 2V8, Canada",http://torontobestauto.ca,14166301444,info@torontobestauto.ca,4.8,364,,,,,,,,1,1,0,0,0,0,0,1,1,0,,,,,https://www.instagram.com/torontobestauto/,"Auto repair shop",google,1,0,0
,"Car-Pro Tirecraft Toronto","139 Bermondsey Rd, North York, ON M4A 1X9, Canada",http://tirecraft.com,14167501486,ryan.lee@wardtires.com,4.8,188,,,,,24898,964,24000,1,1,1,0,0,0,0,1,1,1,https://www.facebook.com/TIRECRAFTCanada,https://www.twitter.com/tirecraft,http://www.linkedin.com/company/2032926?trk=tyah,https://www.youtube.com/channel/UC6OCIcIXkr5yUoYIXDi1zPA,,"Auto repair shop",google,1,1,0
,"Tire Changes","155 Yorkville Ave, Toronto, ON M5R 0B4, Canada",http://tirechanges.ca/,14168971248,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,,,,,,"Tire service",google,1,0,0
,"The Rim Guy","1000 Mt Pleasant Rd, Toronto, ON M4P 2M2, Canada",http://therimguy.ca,14168766549,info@therimguy.ca,4.8,308,,,,,612,,612,1,1,0,0,0,0,0,1,1,1,https://www.facebook.com/alloyrimrepair/,,,,https://www.instagram.com/the_rim_guy/?hl=en,"Tire repair shop",google,1,0,0
,"Tax Mechanic","WeWork, 240 Richmond St W, Toronto, ON M5V 1V6, Canada",http://taxmechanic.ca,14373539992,sury@taxmechanic.ca,4.8,222,,,,,2486,15,2400,1,0,0,0,0,0,0,1,1,1,https://www.facebook.com/thetaxmechanic,,https://www.linkedin.com/company/taxmechanic/,https://youtube.com/@taxmechanic4309?si=7_47jPoZcmL2hZsn,https://www.instagram.com/tax_mechanic/,"Tax consultant",google,1,0,0
,"T&F Auto Repair","1200 Queen St E, Toronto, ON M4M 1L7, Canada",http://t-f-auto-repair.edan.io,14165676900,,4.7,99,,,,,,,,0,0,0,0,0,0,0,0,1,0,,,,,,"Auto repair shop",google,1,0,0
,"Switches And Thangs","12 Carson St, Etobicoke, ON M8W 3R9",http://switchesandthangs.com/,4164192366,info@switchesandthangs.com,,,,,,,5984,185,6400,1,1,0,0,0,0,0,1,1,1,https://www.facebook.com/switchesandthangs/,,,https://www.youtube.com/channel/UC6iI9XUSrKGYggW-hTpKq4w,https://www.instagram.com/switchesandthangs,"Auto Repair Garages",yellowpages-ca,1,0,0
,"Stars Auto Service","505 Keele St, Toronto, ON M6N 3E1, Canada",http://stars-auto-service.jany.io,14166048388,,4.8,46,,,,,,,,0,0,0,0,0,0,0,0,1,0,,,,,,"Auto repair shop",google,1,0,0
,"Starling Automotive","15 Carlyle Street Toronto, ON M5T 2R3",,4166032772,,4.7,123,4.9,10,,,,,,1,0,0,0,0,0,0,0,1,0,,,,,,"Auto Repair",yelp,,0,0
,"SSR AUTO SERVICE","921 A Pape Ave, East York, ON M4K 3V3, Canada",http://ssrauto.ca/,14164668782,ssrautopape@gmail.com,4.072,724,,,,,,,,1,0,0,0,0,0,0,1,1,1,,,,,,"Mechanic in Toronto, Ontario",google-places,1,0,0
New,"SSR AUTO SERVICE","921 Pape Ave, East York ON M4K 3V3",http://ssrauto.ca/,4164668782,towingssr@gmail.com,,,,,,,,,3500,1,0,0,0,0,0,0,1,1,1,,,,,,,bing,1,0,0
,"Speedy Glass","777 Dundas St W, Mississauga, ON L5C 4P6",http://speedyglass.ca/,9058977722,Sinfo@belroncanada.com,,,,,,,,,,1,1,0,0,0,0,0,1,1,0,,,,,,"Car Repair & Service,Auto Glass & Windshields",yellowpages-ca,1,0,0
,"Speedy Auto Service","5517 Dundas St W, Toronto, ON M9B 1B8",http://speedy.com/,4162397757,mcasavechi@speedy.com,,,,,,,1085,198,,1,1,1,0,0,0,0,1,1,1,,,https://www.linkedin.com/company/speedy-auto-service-canada/,https://www.youtube.com/channel/UCVR0v7symdA9itWC1Z-VMyQ,https://www.instagram.com/speedyautoservicecanada/,"Car Repair & Service",yellowpages-ca,1,0,0
,"Speedy Auto Service Toronto St. Clair","660 St Clair Ave W, Toronto, ON M6C 1B1, Canada",http://speedy.com,14166571726,customerservice@speedy.com,4.5,154,,,,,1075,187,1061,0,0,0,1,0,0,0,1,1,0,,,https://www.linkedin.com/company/speedy-auto-service-canada,,,Mechanic,google,1,0,0
,"Speedy Auto Service Toronto St. Clair","660 St Clair Ave W, York, ON M6C 1B1, Canada",http://speedy.com,14166571726,mcasavechi@speedy.com.pe,4.5,157,,,,,,,,1,1,1,0,0,0,0,1,1,1,,,https://www.linkedin.com/company/speedy-auto-service-canada/,https://www.youtube.com/channel/UCVR0v7symdA9itWC1Z-VMyQ,https://www.instagram.com/speedyautoservicecanada/,Mechanic,google,1,0,0
,"SORENCA Auto service, Body Shop & Safety Inspection Center","2546 St Clair Ave W, York, ON M6N 4L7, Canada",http://sorenca.ca,14167660001,info@sorenca.ca,4.9,607,,,,,,,,0,0,0,0,0,0,0,1,0,0,,,,,,Mechanic,google,1,0,0
,"Solu Automotive","110 Iron St, Etobicoke, ON M9W 5L9",http://soluautomotive.com/,4164790172,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,1,0,0
,"Smart Auto Centre","110 Millwick Dr, North York, ON M9L 1Y3",http://smartautocentre.ca/,4168490030,smartautocentre@hotmail.com,4.8,33,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages,Car Repair & Service",yellowpages-ca,1,0,0
,"sisca's auto service ltd.","490 Dupont St, Toronto, ON M6G 1Y7, Canada",http://siscasauto.com/,14169642250,,4.8,43,,,,,,,,1,0,0,0,0,0,0,1,1,1,,,,,https://www.instagram.com/siscasoktire/,Mechanic,google,1,0,0
,"Silver Star Car Wash","374 Dupont St, Toronto, ON M5R 1V9, Canada",http://silverstarcarwash.com,14167829274,silverstarcarwash@yahoo.com,4.2,689,,,,,,,,1,1,0,0,0,0,0,1,1,1,,,,,,"Car wash",google,1,0,0
,"Sigma Auto Motor Inc","29 Guardsman Rd, Thornhill, ON L3T 6L2",http://sigmaauto.ca/,9057716556,atlantickia1@pbssystems.com,,,,,,,2719,240,2700,1,0,0,0,0,0,0,0,1,0,https://www.facebook.com/cumberlandkiaamherst/,,,,https://www.instagram.com/cumberlandkiaamherst/,"Car Repair & Service",yellowpages-ca,1,0,0
,"Seven Auto Repairs","750 Oakdale Rd, North York, ON M3N 2Z4",http://sevenautomotive.ca/,4167409645,info@sevenautomotive.ca,,,,,,,1064,222,1000,0,0,0,0,0,0,0,0,1,0,,,,,,"Auto Repair Garages",yellowpages-ca,1,0,0
,"Select Motors And Transmissions","6198 Netherhart Rd, Mississauga, ON L5T 2G7",http://selectmotors.ca/,9056968080,sales@selectmotors.ca,,,,,,,,,107,1,1,0,0,0,0,0,1,1,1,https://www.facebook.com/selectmotorsca/,,,,https://www.instagram.com/selectmotorsca/,"Auto Repair Garages",yellowpages-ca,1,0,0
,"Scarborough Nissan (1989) Ltd","1941 Eglinton Ave E, Scarborough, ON M1L 2M4",http://scarboroughnissan.com/,4167513511,sales@scarboroughnissan.com,4.1,832,,,,,406,593,,0,0,0,0,0,0,0,0,0,0,,,,,,"New Car Dealers",yellowpages-ca,1,0,0
,"B &amp; B Auto Repair &amp; Body Shop","46 Racine Rd, Etobicoke, ON M9W 2Z3",http://sarasotabodyshop.com/,4167457745,robert.bbauto@gmail.com,4.6,77,,,,,769,160,785,1,1,0,0,0,0,0,1,1,1,https://www.facebook.com/pages/BB-AUTO-BODY/483349595026806,,,,,,yellowpages-ca,1,0,0
,"S & D Auto Sales & Services","345 Red Maple Rd, Richmond Hill, ON L4C 6P2",http://sanddautosalesandservice.com/,9058898337,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,1,0,0
,"Sam's Auto Tech Inc","773 Warden Ave. #15, Scarborough, ON M1L 4B7, Canada",http://samsautotoronto.ca,14167555777,,4.6,192,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop",google,1,0,0
,"Ryding Auto Body & Mechanical","1107 Castlefield Ave, Toronto, ON M6B 1E8, Canada",http://rydingautobody.com,14167876174,info@rydingautobody.com,4.8,492,,,,,1953,36,1900,1,1,0,0,0,0,0,1,1,0,https://www.facebook.com/Ryding-Auto-Body-and-Mechanical-Services-199405636757685/,,,https://www.youtube.com/watch?v=1nIMix5_JlM,https://www.instagram.com/rydingautobody/,"Auto body shop",google,1,0,0
,"Rust Check Center","8635 Keele St, Concord, ON L4K 2N1",http://rustcheckauto.com/,9057385007,,,,,,,,,,,1,0,0,0,0,0,0,1,1,0,,,,,,"Car Repair & Service,Rustproofing",yellowpages-ca,1,0,0
,"RS Auto","18 Taber Rd, Etobicoke, ON M9W 3A5",http://rsautocollision.ca/,4167442246,,5,23,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,1,0,0
,"Momo's Garage","2461 Dixie Rd, Mississauga, ON L4Y 2A1",http://robblackauto.com/,9056243034,,4.9,36,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,1,0,0
,"Freshway Auto Repairs Ltd","101 Freshway Dr, Vaughan, ON L4K 1R9",http://rightwayautomotivetruckservicesltd.com/,9057385882,info@rightwayautomotivetruckservicesltd.com,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,,,,,,"Car Repair & Service",yellowpages-ca,1,0,0
,"Richmond Hand Car Wash and Detailing","263 Richmond St W, Toronto, ON M5V 3M6, Canada",http://richmondcardetail.com/,16479375446,,4.9,157,,,,,,,,1,0,0,0,0,0,0,0,1,0,,,,,https://www.instagram.com/richmond_car_detailing,"Car detailing service",google,1,0,0
,Rates.ca,"225 King St W Suite 1000, Toronto, ON M5V 3M2, Canada",http://rates.ca,8447260907,support@rates.ca,4.6,2781,,,,,,,,0,0,0,0,0,0,0,1,1,0,,,https://www.linkedin.com/company/ratesdotca-group-ltd,,,"Auto insurance agency",google,1,0,0
,"Queensway Service Centre","126 Park Lawn Rd, Etobicoke, ON M8Y 3H8",http://queenswayservice.aaro.ca/,4162512222,,4.7,125,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,1,0,0
,"Auto Collision","115 City View Dr, Etobicoke, ON M9W 5A8",http://queenswaycollision.com/,4162558511,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,1,0,0
,"Pro-Can Automotive & Engine Rebuilders Inc","50 Ritin Ln, Thornhill, ON",http://procanautomotive.com/,9056690882,,,,,,,,,,,1,0,0,0,0,0,0,1,1,0,,,,,,"Car Repair & Service",yellowpages-ca,1,0,0
,"Power Shift Transmissions","18-151 Toryork Dr, North York, ON M9L 1X9",http://powershift-transmission.com/,4167448844,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,1,0,0
,"Portugal Auto Garage","650 Dundas St W, Toronto, ON M5T 1H9, Canada",http://portugalautogarage.aaro.ca,14166031554,,4.6,86,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop",google,1,0,0
,"Peter's Garage","5 Robert St, Toronto, ON M5S 2K2, Canada",http://petersgarage.ca/,14169248219,petersgarage@rogers.com,4.912,115,,,,,191,48,191,1,0,0,0,0,0,0,1,1,0,https://www.facebook.com/petersgaragetoronto/,,,,https://www.instagram.com/petersgarage_toronto/,"Auto repair shop in Toronto, Ontario",google-places,1,0,0
,"Perfection Auto Service Inc","101A Freshway Dr, Concord, ON L4K 1R9",http://perfectionauto.aaro.ca/,9056690517,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,1,0,0
,"Paul's Service Centre","350 Weston Rd, York, ON M6N 3P9, Canada",http://paulsservicecentre.ca/,14167669319,,4.5,221,,,,,,,,1,1,0,0,0,0,0,1,1,1,facebook.com/paulsserviceandsales,,,,,"Auto repair shop",google,1,0,0
,"Paul’s Service Centre","350 Weston Rd, Toronto, ON M6N 3P9",http://paulsservicecenter.com,4167669319,,4.5,165,2.9,7,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair",yelp,1,0,0
,"Paragon Auto Repair","43 Hollinger Rd, East York, ON M4B 3G4, Canada",http://paragonautotoronto.ca,14167524040,info@paragonautorepair.ca,4.8,244,,,,,,,,1,1,0,0,0,0,0,0,0,0,,,,,,"Auto body shop",google,1,0,0
,"Palden's Friendly Auto Repair","521 Keele St, Toronto, ON M6N 3E4, Canada",http://paldensauto.com,16477482166,friendlyautorepair@gmail.com,4.8,192,,,,,16,19,16,1,0,0,0,0,0,0,1,1,1,https://www.facebook.com/pages/Paldens%20Friendly%20Auto%20Repair/1002744053124210/,,,,http://instagram.com/friendly_autosales,"Auto repair shop",google,1,0,0
,"PAINTSTORE TORONTO","107 Baldwin St, Toronto, ON M5T 1L5, Canada",http://paintstoretoronto.com,14169773502,gary@paintstore.ca,4.6,162,,,,,,,352,1,1,0,0,0,0,0,1,1,0,,,,https://www.youtube.com/@paintstoretoronto7437,https://www.instagram.com/paintstoretoronto/,"Paint store",google,1,0,0
,"Paint-a-Car Collision","3197 Lenworth Dr, Mississauga, ON L4X 2G6",http://paintacarcollision.ca/,9056252660,info@paintacarcollision.ca,4.5,39,,,,,,,,1,1,0,0,0,0,0,1,1,0,,,,,,"Auto Body Repair & Painting Shops,Auto Repair Garages",yellowpages-ca,1,0,0
,"OPENLANE Canada","370 King St W Suite 600, Toronto, ON M5V 1J9, Canada",http://openlane.ca/,8882604604,,3.9,551,,,,,2328,,2300,1,1,1,0,0,0,0,1,1,1,https://www.facebook.com/openlaneinc/,,,,,"Auto auction",google,1,0,0
,"Nu-Way Auto","7089 Torbram Rd, Mississauga, ON L4T 1G7",http://nuwayauto.ca/,9056788888,bobby@nuwayauto.ca,,,,,,,24,,24,1,1,0,0,0,0,0,1,1,1,https://www.facebook.com/Nu-Way-Auto-2324608954272967/,,,,https://www.instagram.com/nuway_auto_mississauga/,"Auto Repair Garages",yellowpages-ca,1,0,0
,"North York Motors","1208 Caledonia Rd, North York, ON M6A 2W5, Canada",http://northyorkmotors.com/,14167809041,service@northyorkmotors.com,4.5,53,,,,,,,,1,1,0,0,0,0,0,0,1,0,,,,,,"Auto repair shop",google,1,0,0
,"Services Kn Auto","4801 Keele St, North York, ON M3J 3A4",http://northyorkautorepair.ca/,4162382421,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,1,0,0
,"North Seven Autobody Ltd","145 Rivermede Rd, Concord, ON L4K 3M4",http://northsevenautobody.com/,9056691121,general@northsevenautobody.com,4.5,174,,,,,,,,1,1,0,0,0,0,0,0,1,0,,,,,https://www.instagram.com/northsevenautobody/,"Auto Body Repair & Painting Shops",yellowpages-ca,1,0,0
,"New Castle Auto Body","85 Portland St, Etobicoke, ON M8Y 1A9",http://newcastlemotorsinc.com/,4162519304,,4.8,24,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Body Repair & Painting Shops,Auto Repair Garages",yellowpages-ca,1,0,0
,"NAPA AUTOPRO - All Brand Auto Service and Sales","2 Castleton Ave,Unit 2, Toronto, ON M6N 3Z5",,4167610008,allbrandautopro@outlook.com,,,,,,,63,6,63,0,0,0,0,0,0,0,0,0,0,http://www.facebook.com/698426483685588,,https://www.linkedin.com/company/gyi,,,"Auto Repair Garages,Car Repair & Service",yellowpages-ca,,0,0
,"M-Tech Auto Inc","34 Guardsman Rd, Thornhill, ON L3T 6L3",http://mtechauto.ca/,9057719991,info@mtechauto.ca,,,,,,,,,,1,0,0,0,0,0,0,1,1,0,,,,,,"Car Repair & Service",yellowpages-ca,1,0,0
,"MRP Auto Repair Ltd","21 Elrose Ave, North York, ON M9M 2H5",http://mrpauto.com/,4167692115,,4.9,43,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages,Car Repair & Service",yellowpages-ca,1,0,0
,"Montero Auto Centre","1101 Finch Ave W, North York, ON M3J 2C9",http://monteroauto.com/,4166651940,sales@monteroautocentre.ca,,,,,,,,,,1,1,0,0,0,0,0,1,1,1,,,,,https://www.instagram.com/montero.autocentre/,"Car Repair & Service,Used Car Dealers",yellowpages-ca,1,0,0
,"Montana Auto Center","39 Eddystone Ave, North York, ON M3N 1H5",http://montanaauto.aaro.ca/,4167438189,,4.2,34,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,1,0,0
